Generation;Max;Min;Mean;DiversityX;DiversitySigma;TotalDistSigma
106;4.461842176192826;0.5126264776228874;1.7191031502979124;3.0138349574350813E-15;2.4326306319978842E-16;2.1326231194681045
107;4.461842176192826;0.33021305381783167;1.7848665479329116;2.6520709140528364E-15;1.5374547167589492E-16;2.1472729549415446
108;4.461842176192826;0.07777104118757187;1.796804102832759;1.935551816939459E-15;2.128832407412448E-16;2.183167187315358
109;4.461842176192826;0.12451382601953725;1.8104918986197307;2.5852593998571E-15;2.3156161892999904E-16;2.1434176869579185
110;4.461842176192826;0.12451382601953725;1.8275992886073058;1.6542378950529732E-15;2.4973872522064516E-16;2.085046048466256
111;4.461842176192826;0.24982924505642634;1.9203784580619052;2.371271608630238E-15;1.558814909428661E-16;2.0888629930905136
112;4.461842176192826;0.31438835218090133;1.913582286844646;1.29702419595097E-15;2.4891529203865626E-16;2.1183879390944713
113;4.461842176192826;0.2646870572136823;1.905250591455793;2.454484919592757E-15;1.7302379268337203E-16;2.174344496002241
114;4.461842176192826;0.35388832355239175;1.9613289122047193;3.814172170585579E-15;2.312327232533326E-16;2.0584548171625743
115;4.461842176192826;0.398124029680915;1.9762050013916315;2.672834435465921E-15;1.6387793028688232E-16;2.0681364685702355
116;4.461842176192826;0.5415136046008301;2.020313135130713;1.8029420311192292E-15;1.467780932392683E-16;2.0380119068802847
117;4.461842176192826;0.3294392408811955;2.0538045736718673;1.2301271112846735E-15;1.7952854985222707E-16;2.0683011320612525
118;4.461842176192826;0.07703180801663123;2.086102881311122;1.4526258562803247E-15;1.2152069659479005E-16;1.9986702373710463
119;4.461842176192826;0.2627032651281357;2.084885355078113;2.116157476092514E-15;1.630429820142353E-16;2.035397057102734
120;4.461842176192826;0.3520874952561504;2.1716470774468073;2.047663335058266E-15;1.0009560696948499E-16;1.9974595072148102
121;4.461842176192826;0.3306094228103978;2.198761560385665;1.8135030083627305E-15;2.8462595947935017E-16;1.9478852573771077
122;4.461842176192826;0.45831344946740304;2.162687845640933;2.5240119587506694E-15;1.4271017474460221E-16;1.995960746477108
123;4.461842176192826;0.5286118626800985;2.249560491591807;1.3675446729470689E-15;3.052678107661116E-16;1.9250618737931546
124;4.461842176192826;0.5324352144392389;2.351454703215437;9.52072400471397E-16;2.3101240037645837E-16;1.9456569720199326
125;4.461842176192826;0.37677509489323213;2.4104799210201073;1.7076634983934226E-15;7.968608961837288E-17;1.9556252552376834
126;4.461842176192826;0.2929826414638302;2.385096138769124;2.273403337818479E-15;2.0851551673326914E-16;1.915905467167954
127;4.461842176192826;0.3357918195270448;2.4114024192320676;1.9482261720044336E-15;1.6944143830683585E-16;1.9458220634361312
128;4.461842176192826;0.96759306846145;2.5351047129102886;1.9433628734217267E-15;1.2523325252595751E-16;1.9224681085757964
129;4.461842176192826;0.2501016079034066;2.5585560405249423;2.4312234691021637E-15;1.6370197850576397E-16;1.8899658332567653
130;4.461842176192826;0.6650743115003668;2.6344091762234974;1.9239926578385584E-15;6.712095944237042E-17;1.8502371098634471
131;4.461842176192826;0.6650743115003668;2.699928761429731;1.433923659233434E-15;2.226555580118492E-16;1.759782550129402
132;4.461842176192826;1.21909076430939;2.8004717485638135;1.793238058173431E-15;8.082369885556283E-17;1.72720502587663
133;4.648743812905654;0.5028913567399417;2.8069506176956507;2.0237253129417056E-15;1.5372112089164784E-16;1.766944708930372
134;4.707478242515045;0.5028913567399417;2.8739626372763407;1.3583174900330888E-15;1.9399316068488943E-16;1.7764195479677505
135;4.707478242515045;1.096126123717235;2.8619374007620446;1.8247825878425238E-15;1.1278296907958292E-16;1.7302326627900793
136;4.770454317979767;0.6452363115971047;2.91842245527275;1.7068336980058364E-15;1.7399287187160274E-16;1.746992045017233
137;5.452925571106597;0.1474118145658372;3.014501737299248;2.139633380729909E-15;7.329134217313913E-17;1.765089831852873
138;5.452925571106597;0.18881953707704816;3.045386295150198;1.2594393920232794E-15;1.1387443710895497E-16;1.7020482178237228
139;5.461810781056284;0.18881953707704816;3.1441598913712046;9.57686901379857E-16;1.7151690957389687E-16;1.6424084399946772
140;5.461810781056284;0.15263071530793912;3.119409636947686;1.5630625536306837E-15;1.8902149425321448E-16;1.6361500497077854
141;5.461810781056284;0.15263071530793912;3.165052480756488;2.739563120148025E-15;2.9303681778360817E-16;1.5854743566388954
142;5.461810781056284;0.2754601860484564;3.2574716885309125;9.570471825515822E-16;1.306681238415477E-16;1.5321686325575685
143;5.461810781056284;1.3973491175080068;3.345564665889886;1.4717964970209985E-15;8.117725945879661E-17;1.4730389311824297
144;5.461810781056284;0.18396236675867766;3.360095481268301;3.2486624903369653E-15;1.3796084686751272E-16;1.4619128378546398
145;5.461810781056284;1.726153340853164;3.4943667629554525;2.0628311466005197E-15;1.5324779293143237E-16;1.4319509547937166
146;5.461810781056284;1.4302728225167851;3.4916986936389036;1.865571477809713E-15;1.6421416900598667E-16;1.3977941345037719
147;5.461810781056284;1.639239622509926;3.5287909144762897;2.4446652186427136E-15;8.145883903051692E-17;1.3969379144263407
148;5.461810781056284;0.6662233500205959;3.4995900352343954;2.086738823319906E-15;1.128985172881077E-16;1.3830167613619275
149;5.603107838425283;1.3003227522331846;3.561763118878947;2.3763838390115745E-15;1.1467760822589544E-16;1.367516909107368
150;5.764527158807403;0.7416382572754633;3.5252173875380937;2.6815566422780385E-15;1.1738549602318907E-16;1.3725802956203301
151;5.764527158807403;1.0241969985963935;3.672240498594076;1.382053123342797E-15;1.2422560113243037E-16;1.2973036744307507
152;5.764527158807403;1.4973625818957994;3.7006459097361617;1.081572780403936E-15;1.2171670426303992E-16;1.2964903352284036
153;6.2538190903456305;2.0399487798058313;3.872988938957456;1.6770990939275349E-15;1.162811426594465E-16;1.2714622250202214
154;6.2538190903456305;1.5960505747334188;3.920565704737749;1.878740449283532E-15;1.0529009565057761E-16;1.2704004222016538
155;6.2538190903456305;1.3730813013199636;3.9078180319591564;1.816243622879988E-15;9.002497525312743E-17;1.2653287645305928
156;6.2538190903456305;1.9767788859810174;4.056550387856502;1.6400638109996847E-15;1.3446217539906291E-16;1.2294112874724366
157;6.2538190903456305;1.940980129261236;4.034049266681234;2.4420356726822144E-15;1.3160725885635103E-16;1.2177605341643787
158;6.2538190903456305;0.9483760517914062;4.1173267166002665;2.1941672756087723E-15;1.2691159176730252E-16;1.210060846015393
159;6.2538190903456305;1.8584845516735862;4.18263842773612;1.5995112231563473E-15;4.656928417639795E-17;1.1898797192097441
160;6.2538190903456305;1.1530581140085339;4.181650437824734;2.2021192532544982E-15;1.2952322330038714E-16;1.1969253620546
161;6.2538190903456305;1.204146078344618;4.13243125112694;2.2620237816427383E-15;8.857826253185571E-17;1.1846215182604867
162;6.2538190903456305;1.94497496546167;4.21606032154165;2.3442258605827396E-15;7.306312611351656E-17;1.1777679345690444
163;6.2538190903456305;1.6356560386580163;4.20694169154077;2.4709951425749227E-15;7.751601710368022E-17;1.1819218691556745
164;6.2538190903456305;2.390808899444457;4.2493267115186235;3.330643353609423E-15;9.490839393250877E-17;1.202060422609354
165;6.2538190903456305;1.7938292360762198;4.295530485773835;1.6763606673885138E-15;9.851081472916191E-17;1.2182075718272265
166;6.2538190903456305;2.476983630067902;4.368505298316487;1.6336074502560057E-15;1.3645756076208608E-16;1.1815607399060488
167;6.2538190903456305;2.4086185813658907;4.450970281947143;2.4918512461252685E-15;1.5202117322569803E-16;1.1740774005042645
168;6.2538190903456305;1.928654639477576;4.515548673087018;2.2851445722816495E-15;1.1575861617407863E-16;1.1651338282060792
169;6.2538190903456305;1.9192506567483434;4.484097774316719;2.068973885172824E-15;1.2145405487210205E-16;1.1819602899870039
170;6.2538190903456305;1.5157020309149138;4.408471289944434;1.5793975153344461E-15;1.268692833804562E-16;1.1516798483695163
171;6.2538190903456305;1.5933966312711827;4.441966303750533;2.1031167239940485E-15;1.2370804371318798E-16;1.1512662505767417
172;6.2538190903456305;2.2879102839087726;4.493325738658476;1.2367447224159816E-15;1.0071567266477996E-16;1.1374139846999796
173;6.926636262028724;1.8120803373840875;4.615584552628828;1.5213504233774546E-15;9.480908621628678E-17;1.0960578998279766
174;6.926636262028724;2.19588102058411;4.668604971851089;2.080650736196531E-15;7.149340760819785E-17;1.097431348342388
175;6.926636262028724;1.698245266563609;4.6791914360874225;2.343865922497448E-15;1.262668790589946E-16;1.0827897727508051
176;6.926636262028724;2.611323316489369;4.704458176358406;1.1119454485459744E-15;8.875149111860223E-17;1.070590086034049
177;6.926636262028724;1.4251702916751503;4.640562459868483;1.8805874594083596E-15;9.622364605264276E-17;1.059780674918303
178;6.926636262028724;1.4251702916751503;4.633081596730813;1.579617676295799E-15;6.486218067442351E-17;1.055123229484368
179;6.926636262028724;2.4415411710563033;4.722585691040493;1.835316864762679E-15;6.529867851037249E-17;1.0405436876475989
180;6.926636262028724;2.693721139195855;4.788936738520217;2.5673749762297E-15;8.637228427919799E-17;1.0380976310455012
181;6.926636262028724;1.8584189235017778;4.833778582988417;2.195939351341421E-15;7.530298539489417E-17;1.0283033796621985
182;6.926636262028724;1.8734919105226076;4.879154061615032;1.5552636621430845E-15;7.192507455327558E-17;1.0158613115795727
183;6.926636262028724;2.6476877852373946;4.898793621910021;2.9991030589867354E-15;6.26444171728977E-17;0.9921205089574598
184;6.926636262028724;2.1930930765262424;4.854229993245177;1.8189499110530087E-15;9.499857667817308E-17;1.0177840980853974
185;6.926636262028724;1.8084291013110563;4.883693785940064;1.6002447695102577E-15;7.83614667989797E-17;1.0322762731359953
186;6.926636262028724;1.1812513002732437;4.884676381790869;1.9841025034595672E-15;8.910442215450234E-17;1.062272625682081
187;7.353513935832994;2.3671606491752524;4.9161343041172945;2.1990679328045177E-15;1.2852800251642742E-16;1.0491397736109658
188;7.353513935832994;2.6374611506753665;4.95945117730733;2.0177810967342086E-15;7.518748627022683E-17;1.039411760798873
189;7.353513935832994;2.6374611506753665;4.9938500343241765;1.3397803513052479E-15;8.366948797416429E-17;1.0276018851210427
190;7.353513935832994;2.9509862221899423;5.031511542720939;2.700412755914374E-15;1.2792765055406745E-16;1.027075973722757
191;7.353513935832994;2.9509862221899423;5.049671436418256;2.007150663638534E-15;1.0473110506207215E-16;1.0292180364796737
192;7.353513935832994;2.949070323258074;5.062532198885155;1.5686694081573207E-15;1.1094833523447933E-16;1.0375428805843914
193;7.353513935832994;2.630180728392281;5.045556889535767;1.7078189494534638E-15;1.0497954842417322E-16;1.052381474271851
194;7.353513935832994;2.370318310603218;5.050227746478331;1.975072719151689E-15;6.12837122882284E-17;1.0618851014663526
195;7.590143778359675;2.0299372555228774;5.0372976454046015;1.8746105086087864E-15;8.235324142383656E-17;1.0332783838279498
196;7.590143778359675;2.827973300802248;5.0642383924512515;2.1298806424602466E-15;1.2244930238701298E-16;1.0319678015931117
197;7.590143778359675;2.152155007838347;5.076092145435339;2.512392328976634E-15;1.0916573898851021E-16;1.023143272892014
198;7.590143778359675;2.6946601122389566;5.146871436820996;1.1575092025874396E-15;9.368968963797584E-17;0.9910048480916241
199;7.8709727479909315;2.7034199330454745;5.1607874307099;1.6651310761396493E-15;8.425214578960195E-17;0.9764322312640143
200;7.8709727479909315;2.7034199330454745;5.12702509155501;8.287010337073789E-16;5.835329240411226E-17;0.9764378843286599
201;7.8709727479909315;2.341603737371006;5.083298128382919;1.771550552515859E-15;1.202184345555969E-16;0.9639435289157071
202;7.8709727479909315;2.2639371120137386;5.132803092986404;1.909564560644501E-15;8.842413581992254E-17;0.9727021014276842
203;7.8709727479909315;2.806786768530458;5.190456053139599;2.1260353496806756E-15;9.167993712281236E-17;0.9531731019068364
204;7.8709727479909315;2.3715801778093835;5.217076955843461;2.2326174415581045E-15;1.0881807951485871E-16;0.9629210033185397
205;7.8709727479909315;2.5593881276143895;5.238342932213828;1.2780731032038133E-15;7.639835629766764E-17;0.9399967097511168
206;7.8709727479909315;2.1674782117650127;5.26493723356269;1.8098884768013897E-15;6.999614169634056E-17;0.9397875968965947
207;7.8709727479909315;1.3946331561851697;5.317614083439028;2.092559242248624E-15;6.611775585871608E-17;0.9157133462317023
208;7.8709727479909315;1.3946331561851697;5.355223020647335;2.0995523869888106E-15;9.878221644548218E-17;0.8909449005451752
209;7.8709727479909315;2.825473392721736;5.4618683301465705;1.0955235395213015E-15;5.585869930527294E-17;0.8530618542199895
210;7.8709727479909315;3.18013619274099;5.524995537205866;1.672900382022527E-15;5.1797204681359645E-17;0.8525956587273414
211;7.8709727479909315;2.7675053215884633;5.58060911529367;1.6127276599872687E-15;5.119008787996103E-17;0.8362376681897825
212;7.8709727479909315;3.241747204012942;5.673786593896033;1.2287346616335204E-15;7.116633237496703E-17;0.8454081123703078
213;7.8709727479909315;3.241747204012942;5.736722154910005;2.4120591707186114E-15;9.172307031543044E-17;0.8164399611100758
214;7.8709727479909315;2.6444981246405304;5.7472059437010765;1.9386465890849283E-15;8.675621101000354E-17;0.7956891870287782
215;7.8709727479909315;3.7128619528295137;5.781164022637636;1.9791935615322513E-15;4.9050520267894934E-17;0.806106509309679
216;7.8709727479909315;3.2749413223339348;5.792826282156927;1.5939957239916694E-15;6.695899590521914E-17;0.7954761143323043
217;7.8709727479909315;3.9735534247722857;5.831754442472941;1.581777664678876E-15;8.495626469741356E-17;0.7988380319868674
218;7.8709727479909315;3.4940612009743583;5.874704442057729;1.0106140490895478E-15;8.67531585481333E-17;0.7934085641408212
219;7.8709727479909315;3.005101518707369;5.843951125258041;1.4277693635928574E-15;5.257553938442415E-17;0.8144283262370828
220;7.8709727479909315;3.2204552918240226;5.857831603159684;1.2517159011804598E-15;1.0467378377198562E-16;0.7951075107613116
221;7.8709727479909315;3.1469170065128074;5.853181994134789;1.6686748317947515E-15;5.4504823898132885E-17;0.7888552229257739
222;7.8709727479909315;3.2532725633026627;5.871495600203024;1.757903539359794E-15;8.050259372228668E-17;0.775044128524791
223;7.8709727479909315;2.8045515350633474;5.966800720701734;1.7802044740524897E-15;7.788567636628864E-17;0.7692549506069744
224;7.8709727479909315;3.230705116454635;6.024992000674461;2.078280863346379E-15;7.324159468977075E-17;0.7854792216442839
225;7.8709727479909315;3.23092989975972;6.006970495005971;1.4946476172362134E-15;6.276451047444846E-17;0.7793334141179572
226;7.8709727479909315;3.23092989975972;5.9755335545813635;1.8284806972843715E-15;7.300804630406808E-17;0.8053487169684397
227;7.8709727479909315;1.193896764048235;5.985809908520542;2.594807590877306E-15;5.646989353424923E-17;0.7985129827833484
228;7.8709727479909315;2.26321367594793;6.062755739636279;2.0598069422393036E-15;7.915933837667828E-17;0.80887383004834
