Generation;Max;Min;Mean
348;9.983434862;9.970999025;9.980412609
349;9.983434862;9.97277727;9.980247088
350;9.983434862;9.970168841;9.980082903
351;9.983434862;9.969754692;9.980180921
352;9.984304928;9.972137607;9.980241889
353;9.983238295;9.971987195;9.980033582
354;9.983238295;9.970963767;9.980006351
355;9.98406604;9.965479691;9.980493302
356;9.983465594;9.971523826;9.980675558
357;9.983465594;9.9732295;9.980778608
358;9.984387286;9.972415472;9.980768568
359;9.984464557;9.970017195;9.981069188
360;9.984579971;9.978612046;9.981544095
361;9.984579971;9.974447633;9.981587633
362;9.984763151;9.976386254;9.98157388
363;9.986924394;9.97432643;9.981745023
364;9.985084978;9.975264019;9.981900807
365;9.985084978;9.976061133;9.981994128
366;9.984518736;9.977675482;9.982031157
367;9.984518736;9.974869958;9.981930852
368;9.984518736;9.979755634;9.982111797
369;9.985268043;9.978619159;9.981958613
370;9.986048096;9.975890218;9.981911931
371;9.986048096;9.979654901;9.982089389
372;9.986048096;9.974566333;9.982096053
373;9.986048096;9.977013904;9.982243303
374;9.986091369;9.976161683;9.982450901
375;9.986091369;9.977608326;9.982528262
376;9.986091369;9.979576743;9.982586376
377;9.988911097;9.979591885;9.982674494
378;9.988911097;9.979177068;9.982534148
379;9.988911097;9.979700983;9.98270173
380;9.988911097;9.978822714;9.982939511
