Generation;Max;Min;Mean
679;9.805535277;9.394734897;9.656629066
680;9.805535277;9.394734897;9.653934053
681;9.807243714;9.209021698;9.655917439
682;9.807243714;9.47363822;9.659208266
683;9.807243714;9.222656079;9.647712802
684;9.830995058;9.27290181;9.653632406
685;9.830995058;9.27290181;9.661411379
686;9.830995058;9.138448792;9.656102907
687;9.830995058;9.149235166;9.654697073
688;9.830995058;9.279612832;9.657432552
689;9.830995058;9.314640706;9.671010895
690;9.830995058;9.404796832;9.672900688
691;9.830995058;9.420868698;9.681919082
692;9.830995058;9.412445571;9.687302134
693;9.830995058;9.524338069;9.698793618
